date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:56	14027/14027	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:25%20GMT	https://ielts-up.com/listening/ielts-listening-sample-9.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-9.2.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:56	14652/14652	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:25%20GMT	https://ielts-up.com/listening/ielts-listening-sample-9.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-9.3.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:57	18118/18118	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:26%20GMT	https://ielts-up.com/listening/ielts-listening-sample-9.4.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-9.4.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:57	16832/16832	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:13%20GMT	https://ielts-up.com/listening/ielts-listening-sample-10.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-10.1.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:57	15842/15842	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:13%20GMT	https://ielts-up.com/listening/ielts-listening-sample-10.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-10.2.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:58	15937/15937	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:13%20GMT	https://ielts-up.com/listening/ielts-listening-sample-10.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-10.3.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:58	17953/17953	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:13%20GMT	https://ielts-up.com/listening/ielts-listening-sample-10.4.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-10.4.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:58	17103/17103	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:14%20GMT	https://ielts-up.com/listening/ielts-listening-sample-11.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-11.1.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:59	15781/15781	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:14%20GMT	https://ielts-up.com/listening/ielts-listening-sample-11.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-11.2.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:55:59	17528/17528	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:14%20GMT	https://ielts-up.com/listening/ielts-listening-sample-11.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-11.3.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:00	19845/19845	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:14%20GMT	https://ielts-up.com/listening/ielts-listening-sample-11.4.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-11.4.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:00	16571/16571	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:15%20GMT	https://ielts-up.com/listening/ielts-listening-sample-12.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-12.1.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:00	16167/16167	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:15%20GMT	https://ielts-up.com/listening/ielts-listening-sample-12.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-12.2.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:01	14927/14927	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:15%20GMT	https://ielts-up.com/listening/ielts-listening-sample-12.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-12.3.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:01	17988/17988	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:15%20GMT	https://ielts-up.com/listening/ielts-listening-sample-12.4.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-12.4.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:01	21298/21298	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:16%20GMT	https://ielts-up.com/listening/ielts-listening-sample-13.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-13.1.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:02	17152/17152	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:16%20GMT	https://ielts-up.com/listening/ielts-listening-sample-13.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-13.2.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:02	17695/17695	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:16%20GMT	https://ielts-up.com/listening/ielts-listening-sample-13.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-13.3.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:02	19212/19212	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:17%20GMT	https://ielts-up.com/listening/ielts-listening-sample-13.4.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-13.4.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:04	17980/17980	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:17%20GMT	https://ielts-up.com/listening/ielts-listening-sample-14.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-14.1.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:04	16208/16208	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:17%20GMT	https://ielts-up.com/listening/ielts-listening-sample-14.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-14.2.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:04	18457/18457	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:17%20GMT	https://ielts-up.com/listening/ielts-listening-sample-14.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-14.3.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:05	18364/18364	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:49:18%20GMT	https://ielts-up.com/listening/ielts-listening-sample-14.4.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/listening/ielts-listening-sample-14.4.html	(from https://ielts-up.com/listening/ielts-listening-practice.html)
14:56:05	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2004%20May%202022%2008:56:05%20GMT	http://ielts-up.com/images/thumbnail.jpg	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/images/thumbnail.6d.delayed	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:06	21942/21942	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:07%20GMT	https://ielts-up.com/reading/academic-reading-sample-1.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-1.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:06	24635/24635	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Jun%202017%2018:11:36%20GMT	https://ielts-up.com/images/thumbnail.jpg	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/images/thumbnail.jpg	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:06	4226/4226	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jan%202016%2020:41:36%20GMT	https://ielts-up.com/images/arrow.png	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/images/arrow.png	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:07	26710/26710	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:07%20GMT	https://ielts-up.com/reading/academic-reading-sample-1.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-1.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:07	27811/27811	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:08%20GMT	https://ielts-up.com/reading/academic-reading-sample-1.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-1.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:07	26402/26402	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:09%20GMT	https://ielts-up.com/reading/academic-reading-sample-2.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-2.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:08	26417/26417	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:10%20GMT	https://ielts-up.com/reading/academic-reading-sample-2.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-2.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:08	30936/30936	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:10%20GMT	https://ielts-up.com/reading/academic-reading-sample-2.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-2.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:08	20254/20254	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:10%20GMT	https://ielts-up.com/reading/academic-reading-sample-3.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-3.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:09	26515/26515	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:11%20GMT	https://ielts-up.com/reading/academic-reading-sample-3.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-3.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:09	26827/26827	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:11%20GMT	https://ielts-up.com/reading/academic-reading-sample-3.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-3.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:09	22258/22258	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:11%20GMT	https://ielts-up.com/reading/academic-reading-sample-4.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-4.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:10	23790/23790	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:12%20GMT	https://ielts-up.com/reading/academic-reading-sample-4.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-4.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:10	27486/27486	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:12%20GMT	https://ielts-up.com/reading/academic-reading-sample-4.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-4.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:10	18297/18297	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:12%20GMT	https://ielts-up.com/reading/academic-reading-sample-5.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-5.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:11	25761/25761	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:12%20GMT	https://ielts-up.com/reading/academic-reading-sample-5.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-5.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:11	25634/25634	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:13%20GMT	https://ielts-up.com/reading/academic-reading-sample-5.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-5.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:11	26386/26386	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:13%20GMT	https://ielts-up.com/reading/academic-reading-sample-6.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-6.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:12	23132/23132	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:14%20GMT	https://ielts-up.com/reading/academic-reading-sample-6.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-6.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:12	25338/25338	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:14%20GMT	https://ielts-up.com/reading/academic-reading-sample-6.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-6.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:12	31017/31017	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:14%20GMT	https://ielts-up.com/reading/academic-reading-sample-7.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-7.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:13	24543/24543	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:14%20GMT	https://ielts-up.com/reading/academic-reading-sample-7.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-7.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:13	25286/25286	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:15%20GMT	https://ielts-up.com/reading/academic-reading-sample-7.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-7.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:14	20050/20050	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:15%20GMT	https://ielts-up.com/reading/academic-reading-sample-8.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-8.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:14	23261/23261	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:15%20GMT	https://ielts-up.com/reading/academic-reading-sample-8.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-8.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:14	27909/27909	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:16%20GMT	https://ielts-up.com/reading/academic-reading-sample-8.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-8.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:15	21438/21438	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:16%20GMT	https://ielts-up.com/reading/academic-reading-sample-9.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-9.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:15	23865/23865	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:16%20GMT	https://ielts-up.com/reading/academic-reading-sample-9.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-9.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:15	23107/23107	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:17%20GMT	https://ielts-up.com/reading/academic-reading-sample-9.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-9.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:16	21526/21526	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:08%20GMT	https://ielts-up.com/reading/academic-reading-sample-10.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-10.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:16	25317/25317	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:08%20GMT	https://ielts-up.com/reading/academic-reading-sample-10.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-10.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:16	28874/28874	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:08%20GMT	https://ielts-up.com/reading/academic-reading-sample-10.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-10.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:17	27199/27199	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:09%20GMT	https://ielts-up.com/reading/academic-reading-sample-11.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-11.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:17	24761/24761	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:09%20GMT	https://ielts-up.com/reading/academic-reading-sample-11.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-11.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:17	27663/27663	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:09%20GMT	https://ielts-up.com/reading/academic-reading-sample-11.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/academic-reading-sample-11.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:18	21644/21644	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:19%20GMT	https://ielts-up.com/reading/general-reading-sample-1.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/general-reading-sample-1.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:18	4090/4090	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Jan%202016%2020:41:36%20GMT	https://ielts-up.com/images/arrow2.png	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/images/arrow2.png	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:18	23946/23946	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:19%20GMT	https://ielts-up.com/reading/general-reading-sample-1.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/general-reading-sample-1.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:19	24304/24304	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:19%20GMT	https://ielts-up.com/reading/general-reading-sample-1.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/general-reading-sample-1.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:19	23261/23261	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:20%20GMT	https://ielts-up.com/reading/general-reading-sample-2.1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/general-reading-sample-2.1.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:19	25947/25947	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:20%20GMT	https://ielts-up.com/reading/general-reading-sample-2.2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/general-reading-sample-2.2.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:20	27676/27676	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:20%20GMT	https://ielts-up.com/reading/general-reading-sample-2.3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/reading/general-reading-sample-2.3.html	(from https://ielts-up.com/reading/ielts-reading-practice.html)
14:56:21	12432/12432	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:56:06%20GMT	https://ielts-up.com/writing/academic-writing-sample-1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/writing/academic-writing-sample-1.html	(from https://ielts-up.com/writing/ielts-writing-practice.html)
14:56:21	11823/11823	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:56:06%20GMT	https://ielts-up.com/writing/academic-writing-sample-2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/writing/academic-writing-sample-2.html	(from https://ielts-up.com/writing/ielts-writing-practice.html)
14:56:22	2205/2205	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Apr%202016%2020:11:55%20GMT	https://ielts-up.com/images/right.png	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/images/right.png	(from https://ielts-up.com/writing/ielts-writing-practice.html)
14:56:22	17406/17406	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:56:15%20GMT	https://ielts-up.com/writing/ielts-essay-sample-1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/writing/ielts-essay-sample-1.html	(from https://ielts-up.com/writing/ielts-writing-practice.html)
14:56:22	11744/11744	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:56:10%20GMT	https://ielts-up.com/writing/general-writing-sample-1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/writing/general-writing-sample-1.html	(from https://ielts-up.com/writing/ielts-writing-practice.html)
14:56:23	11822/11822	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:56:10%20GMT	https://ielts-up.com/writing/general-writing-sample-2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/writing/general-writing-sample-2.html	(from https://ielts-up.com/writing/ielts-writing-practice.html)
14:56:23	17922/17922	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:36%20GMT	https://ielts-up.com/speaking/ielts-speaking-sample-1.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/ielts-speaking-sample-1.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:23	16975/16975	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:36%20GMT	https://ielts-up.com/speaking/ielts-speaking-sample-2.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/ielts-speaking-sample-2.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:24	18796/18796	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:36%20GMT	https://ielts-up.com/speaking/ielts-speaking-sample-3.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/ielts-speaking-sample-3.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:24	17422/17422	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:37%20GMT	https://ielts-up.com/speaking/ielts-speaking-sample-4.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/ielts-speaking-sample-4.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:24	17800/17800	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:37%20GMT	https://ielts-up.com/speaking/ielts-speaking-sample-5.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/ielts-speaking-sample-5.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:25	17295/17295	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:37%20GMT	https://ielts-up.com/speaking/ielts-speaking-sample-6.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/ielts-speaking-sample-6.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:25	15923/15923	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:38%20GMT	https://ielts-up.com/speaking/ielts-speaking-sample-weather.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/ielts-speaking-sample-weather.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:25	16252/16252	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:38%20GMT	https://ielts-up.com/speaking/ielts-speaking-sample-environment.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/ielts-speaking-sample-environment.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:26	17151/17151	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:44%20GMT	https://ielts-up.com/speaking/sample-music.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/sample-music.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:26	17339/17339	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:43%20GMT	https://ielts-up.com/speaking/sample-books-films.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/sample-books-films.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
14:56:26	17468/17468	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Jan%202019%2015:51:43%20GMT	https://ielts-up.com/speaking/sample-health.html	C:/Users/WALTON/Desktop/Ielts%20Up/ielts-up.com/speaking/sample-health.html	(from https://ielts-up.com/speaking/ielts-speaking-practice.html)
